voltage,electronDensity,centralField,throatField,fieldRatio,rotationPower,viscousTorquePower,parallelLossPower,chargeExchangePower,totalHeatLoss,classicalIonHeatLoss,parallelIonHeatLoss,chargeExchangeHeatLoss,parallelElectronHeatLoss,radiationLoss,MachAlfven,Q_scientific,Q_scientific_equiv,ionTemperature,electronTemperature,temperatureRatio,rho_i,a,L,rmin,exhaustRadius,tau_E,Mach,rho_star,nu_star,tripleProduct,thermalPower
98.8,3.6e+19,0.34,3.0,8.823529411764705,0.331,0.07629999999999999,0.00868,0.246,0.07640000000000001,0.023,0.0141,0.0107,0.0265,0.0002,1.47,,,1.5,1.5,1.0,0.0116,0.08,0.6,0.05,0.0438,0.026600000000000002,4.79,0.145,0.000864,1.44e+18,
178.0,4.1e+19,0.34,3.0,8.823529411764705,0.29,0.175,0.019600000000000003,0.09459999999999999,0.175,0.068,0.031,0.0053,0.06520000000000001,0.000531,2.83,,,6.3,6.3,1.0,0.0238,0.08,0.6,0.05,0.0438,0.0555,4.22,0.29750000000000004,6.21e-05,1.43e+19,
164.0,4.1e+19,0.34,3.0,8.823529411764705,0.3,0.161,0.0184,0.121,0.161,0.0603,0.0291,0.00652,0.060200000000000004,0.000477,2.6,,,5.1,5.1,1.0,0.0214,0.08,0.6,0.05,0.0438,0.048799999999999996,4.3,0.26749999999999996,9.33e-05,1.02e+19,
204.0,3.1e+19,0.34,3.0,8.823529411764705,0.163,0.115,0.0124,0.0363,0.115,0.0471,0.019399999999999997,0.00216,0.0419,0.000357,2.81,,,8.7,8.7,1.0,0.028,0.08,0.6,0.05,0.0438,0.0887,4.1,0.35,2.54e-05,2.39e+19,
192.0,1.01e+20,0.34,3.0,8.823529411764705,1.69,1.12,0.123,0.453,1.12,0.446,0.193,0.026199999999999998,0.411,0.0035099999999999997,4.77,,,7.5,7.5,1.0,0.026,0.08,0.6,0.05,0.0438,0.0256,4.16,0.32499999999999996,0.000107,1.94e+19,
158.0,1.01e+20,0.34,3.0,8.823529411764705,1.82,0.926,0.106,0.783,0.926,0.341,0.168,0.0417,0.346,0.00278,3.94,,,4.7,4.7,1.0,0.0206,0.08,0.6,0.05,0.0438,0.0193,4.33,0.2575,0.000263,9.17e+18,
190.0,5.6e+19,0.34,3.0,8.823529411764705,0.528,0.344,0.037899999999999996,0.146,0.344,0.137,0.0598,0.00843,0.127,0.00107,3.52,,,7.3,7.3,1.0,0.0256,0.08,0.6,0.05,0.0438,0.0448,4.17,0.32,6.34e-05,1.83e+19,
202.0,5.6e+19,0.34,3.0,8.823529411764705,0.526,0.366,0.0396,0.121,0.366,0.149,0.062299999999999994,0.00714,0.134,0.00115,3.74,,,8.5,8.5,1.0,0.0277,0.08,0.6,0.05,0.0438,0.049100000000000005,4.11,0.34625,4.73e-05,2.34e+19,
174.0,5.6e+19,0.34,3.0,8.823529411764705,0.541,0.316,0.0356,0.189,0.316,0.121,0.0564,0.0105,0.118,0.000958,3.22,,,5.9,5.9,1.0,0.023,0.08,0.6,0.05,0.0438,0.0394,4.25,0.2875,9.55e-05,1.3e+19,
158.0,2.1e+19,0.34,3.0,8.823529411764705,0.08170000000000001,0.0417,0.00477,0.0353,0.0417,0.015300000000000001,0.00757,0.00188,0.0156,0.00012,1.8,,,4.7,4.7,1.0,0.0206,0.08,0.6,0.05,0.0438,0.0892,4.33,0.2575,5.69e-05,8.81e+18,
208.0,5.1e+19,0.34,3.0,8.823529411764705,0.437,0.312,0.0334,0.09179999999999999,0.312,0.129,0.0526,0.00549,0.114,0.000987,3.67,,,9.1,9.1,1.0,0.0286,0.08,0.6,0.05,0.0438,0.056100000000000004,4.09,0.3575,3.78e-05,2.6e+19,
49.4,5.6e+19,0.34,3.0,8.823529411764705,0.511,0.0884,0.0112,0.411,0.0884,0.0213,0.018699999999999998,0.0143,0.032100000000000004,0.000216,0.916,,,0.3,0.3,1.0,0.0052,0.08,0.6,0.05,0.0438,0.0071600000000000006,5.36,0.065,0.0288,1.2e+17,
192.0,2.1e+19,0.34,3.0,8.823529411764705,0.076,0.0501,0.00551,0.020399999999999998,0.0501,0.02,0.00868,0.0011799999999999998,0.0185,0.000152,2.18,,,7.5,7.5,1.0,0.026,0.08,0.6,0.05,0.0438,0.118,4.16,0.32499999999999996,2.31e-05,1.87e+19,
114.0,9.6e+19,0.34,3.0,8.823529411764705,2.11,0.607,0.0697,1.44,0.607,0.194,0.113,0.0663,0.217,0.0016799999999999999,2.76,,,2.1,2.1,1.0,0.0137,0.08,0.6,0.05,0.0438,0.0125,4.66,0.17125,0.00118,2.53e+18,
161.0,9.6e+19,0.34,3.0,8.823529411764705,1.63,0.852,0.09720000000000001,0.677,0.852,0.316,0.154,0.0363,0.318,0.00256,3.91,,,4.9,4.9,1.0,0.021,0.08,0.6,0.05,0.0438,0.0208,4.32,0.2625,0.000231,9.79e+18,
185.0,7.6e+19,0.34,3.0,8.823529411764705,0.97,0.615,0.0682,0.287,0.615,0.242,0.108,0.016300000000000002,0.228,0.00191,4.0,,,6.9,6.9,1.0,0.0249,0.08,0.6,0.05,0.0438,0.032100000000000004,4.19,0.31124999999999997,9.52e-05,1.68e+19,
215.0,6e+18,0.34,3.0,8.823529411764705,0.00639,0.0047,0.000498,0.0012,0.0047,0.00197,0.000781,7.27e-05,0.0017,1.43e-05,1.31,,,9.9,9.9,1.0,0.0298,0.08,0.6,0.05,0.0438,0.477,4.06,0.3725,3.98e-06,2.83e+19,
198.0,7.6e+19,0.34,3.0,8.823529411764705,0.962,0.656,0.0714,0.235,0.656,0.266,0.112,0.013800000000000002,0.241,0.00207,4.27,,,8.1,8.1,1.0,0.027,0.08,0.6,0.05,0.0438,0.0354,4.13,0.33749999999999997,6.99e-05,2.18e+19,
213.0,9.1e+19,0.34,3.0,8.823529411764705,1.38,1.01,0.107,0.265,1.0,0.421,0.168,0.0161,0.364,0.0032400000000000003,5.04,,,9.7,9.7,1.0,0.0295,0.08,0.6,0.05,0.0438,0.033100000000000004,4.06,0.36874999999999997,5.89e-05,2.92e+19,
137.0,6e+18,0.34,3.0,8.823529411764705,0.0076500000000000005,0.0030499999999999998,0.000353,0.00425,0.0030499999999999998,0.0010500000000000002,0.000565,0.000212,0.00113,8.23e-06,0.831,,,3.3,3.3,1.0,0.0172,0.08,0.6,0.05,0.0438,0.244,4.47,0.215,3.31e-05,4.84e+18,
155.0,6e+18,0.34,3.0,8.823529411764705,0.00696,0.0034500000000000004,0.000396,0.00311,0.0034500000000000004,0.00126,0.000629,0.000164,0.0012900000000000001,9.61e-06,0.944,,,4.5,4.5,1.0,0.0201,0.08,0.6,0.05,0.0438,0.295,4.35,0.25125,1.82e-05,7.96e+18,
211.0,7.1e+19,0.34,3.0,8.823529411764705,0.842,0.611,0.065,0.167,0.61,0.255,0.102,0.0101,0.221,0.00195,4.41,,,9.5,9.5,1.0,0.0292,0.08,0.6,0.05,0.0438,0.0417,4.07,0.365,4.81e-05,2.81e+19,
71.5,7.6e+19,0.34,3.0,8.823529411764705,1.36,0.239,0.027600000000000003,1.1,0.239,0.06420000000000001,0.045399999999999996,0.0425,0.0814,0.000608,1.55,,,0.7,0.7,1.0,0.00794,0.08,0.6,0.05,0.0438,0.008369999999999999,5.08,0.09924999999999999,0.00768,4.45e+17,
61.8,7.6e+19,0.34,3.0,8.823529411764705,1.2,0.205,0.024399999999999998,0.971,0.205,0.052700000000000004,0.0404,0.036,0.0712,0.000513,1.34,,,0.5,0.5,1.0,0.00671,0.08,0.6,0.05,0.0438,0.00698,5.19,0.08387499999999999,0.0146,2.65e+17,
209.0,7.1e+19,0.34,3.0,8.823529411764705,0.842,0.605,0.06470000000000001,0.172,0.605,0.251,0.102,0.0103,0.22,0.0019299999999999999,4.37,,,9.3,9.3,1.0,0.0289,0.08,0.6,0.05,0.0438,0.041100000000000005,4.08,0.36124999999999996,5.01e-05,2.72e+19,
158.0,6e+18,0.34,3.0,8.823529411764705,0.00688,0.0035099999999999997,0.000402,0.00297,0.0035099999999999997,0.0012900000000000001,0.000637,0.000158,0.00131,9.83e-06,0.961,,,4.7,4.7,1.0,0.0206,0.08,0.6,0.05,0.0438,0.303,4.34,0.2575,1.67e-05,8.54e+18,
140.0,6e+18,0.34,3.0,8.823529411764705,0.0075,0.00312,0.000361,0.004019999999999999,0.00312,0.00109,0.000577,0.000203,0.00116,8.47e-06,0.851,,,3.5,3.5,1.0,0.0177,0.08,0.6,0.05,0.0438,0.253,4.45,0.22125,2.96e-05,5.32e+18,
215.0,9.1e+19,0.34,3.0,8.823529411764705,1.38,1.01,0.107,0.258,1.01,0.426,0.169,0.0157,0.366,0.00328,5.08,,,9.9,9.9,1.0,0.0298,0.08,0.6,0.05,0.0438,0.0335,4.06,0.3725,5.66e-05,3.02e+19,
200.0,7.6e+19,0.34,3.0,8.823529411764705,0.961,0.662,0.0719,0.227,0.662,0.27,0.113,0.0134,0.243,0.00209,4.32,,,8.3,8.3,1.0,0.0273,0.08,0.6,0.05,0.0438,0.0359,4.12,0.34125,6.67e-05,2.27e+19,
213.0,6e+18,0.34,3.0,8.823529411764705,0.00639,0.00466,0.000496,0.00123,0.00466,0.00195,0.000777,7.44e-05,0.0016899999999999999,1.42e-05,1.29,,,9.7,9.7,1.0,0.0295,0.08,0.6,0.05,0.0438,0.471,4.07,0.36874999999999997,4.14e-06,2.74e+19,
187.0,7.6e+19,0.34,3.0,8.823529411764705,0.968,0.622,0.0688,0.277,0.622,0.246,0.109,0.0159,0.23,0.0019399999999999999,4.05,,,7.1,7.1,1.0,0.0253,0.08,0.6,0.05,0.0438,0.0327,4.18,0.31625,9.01e-05,1.76e+19,
164.0,9.6e+19,0.34,3.0,8.823529411764705,1.61,0.866,0.0985,0.648,0.866,0.323,0.156,0.035,0.323,0.00262,3.97,,,5.1,5.1,1.0,0.0214,0.08,0.6,0.05,0.0438,0.0213,4.3,0.26749999999999996,0.000214,1.04e+19,
118.0,9.6e+19,0.34,3.0,8.823529411764705,2.05,0.629,0.0726,1.35,0.629,0.204,0.117,0.0634,0.227,0.00176,2.86,,,2.3,2.3,1.0,0.0144,0.08,0.6,0.05,0.0438,0.0132,4.62,0.18,0.000988,2.92e+18,
217.0,5.1e+19,0.34,3.0,8.823529411764705,0.44,0.325,0.0344,0.08009999999999999,0.325,0.137,0.053899999999999997,0.004889999999999999,0.117,0.0010400000000000001,3.83,,,10.1,10.1,1.0,0.0301,0.08,0.6,0.05,0.0438,0.0597,4.05,0.37625,3.09e-05,3.07e+19,
190.0,2.1e+19,0.34,3.0,8.823529411764705,0.0761,0.0496,0.00547,0.0211,0.0496,0.0197,0.00862,0.00121,0.0183,0.00015,2.15,,,7.3,7.3,1.0,0.0256,0.08,0.6,0.05,0.0438,0.117,4.17,0.32,2.43e-05,1.79e+19,
155.0,2.1e+19,0.34,3.0,8.823529411764705,0.08259999999999999,0.041,0.0047,0.036899999999999995,0.041,0.015,0.00747,0.00195,0.015300000000000001,0.000118,1.77,,,4.5,4.5,1.0,0.0201,0.08,0.6,0.05,0.0438,0.0869,4.35,0.25125,6.18e-05,8.21e+18,
206.0,5.1e+19,0.34,3.0,8.823529411764705,0.437,0.31,0.0332,0.09440000000000001,0.309,0.128,0.0523,0.00563,0.113,0.000976,3.64,,,8.9,8.9,1.0,0.0283,0.08,0.6,0.05,0.0438,0.055299999999999995,4.09,0.35374999999999995,3.95e-05,2.51e+19,
171.0,5.6e+19,0.34,3.0,8.823529411764705,0.544,0.312,0.0352,0.197,0.312,0.119,0.055799999999999995,0.0109,0.116,0.000941,3.18,,,5.7,5.7,1.0,0.0226,0.08,0.6,0.05,0.0438,0.0385,4.26,0.2825,0.000102,1.23e+19,
204.0,5.6e+19,0.34,3.0,8.823529411764705,0.526,0.369,0.039700000000000006,0.117,0.369,0.151,0.0625,0.00694,0.135,0.00116,3.78,,,8.7,8.7,1.0,0.028,0.08,0.6,0.05,0.0438,0.0498,4.1,0.35,4.52e-05,2.43e+19,
192.0,5.6e+19,0.34,3.0,8.823529411764705,0.528,0.348,0.038200000000000005,0.141,0.348,0.139,0.0603,0.00819,0.128,0.00108,3.56,,,7.5,7.5,1.0,0.026,0.08,0.6,0.05,0.0438,0.0455,4.16,0.32499999999999996,6.02e-05,1.91e+19,
155.0,1.01e+20,0.34,3.0,8.823529411764705,1.84,0.91,0.104,0.821,0.91,0.333,0.166,0.0434,0.339,0.00272,3.87,,,4.5,4.5,1.0,0.0201,0.08,0.6,0.05,0.0438,0.0188,4.35,0.25125,0.000286,8.55e+18,
190.0,1.01e+20,0.34,3.0,8.823529411764705,1.69,1.1,0.122,0.469,1.1,0.439,0.192,0.027,0.407,0.00347,4.72,,,7.3,7.3,1.0,0.0256,0.08,0.6,0.05,0.0438,0.0252,4.17,0.32,0.000113,1.86e+19,
161.0,4.1e+19,0.34,3.0,8.823529411764705,0.303,0.159,0.0181,0.126,0.159,0.0589,0.0288,0.00677,0.0593,0.000468,2.55,,,4.9,4.9,1.0,0.021,0.08,0.6,0.05,0.0438,0.047700000000000006,4.32,0.2625,0.000101,9.58e+18,
202.0,3.1e+19,0.34,3.0,8.823529411764705,0.163,0.114,0.0123,0.0375,0.114,0.0465,0.019399999999999997,0.00222,0.0416,0.000352,2.79,,,8.5,8.5,1.0,0.0277,0.08,0.6,0.05,0.0438,0.0874,4.11,0.34625,2.65e-05,2.3e+19,
93.1,3.6e+19,0.34,3.0,8.823529411764705,0.336,0.0719,0.008150000000000001,0.256,0.072,0.0212,0.013300000000000001,0.0109,0.0247,0.000186,1.38,,,1.3,1.3,1.0,0.0108,0.08,0.6,0.05,0.0438,0.0245,4.85,0.135,0.00114,1.15e+18,
176.0,4.1e+19,0.34,3.0,8.823529411764705,0.291,0.173,0.019399999999999997,0.0983,0.173,0.0668,0.030699999999999998,0.0054800000000000005,0.0644,0.000522,2.79,,,6.1,6.1,1.0,0.0234,0.08,0.6,0.05,0.0438,0.0544,4.23,0.2925,6.61e-05,1.36e+19,
143.0,4.1e+19,0.34,3.0,8.823529411764705,0.328,0.142,0.016399999999999998,0.169,0.142,0.0501,0.026199999999999998,0.00864,0.0528,0.000407,2.28,,,3.7,3.7,1.0,0.0182,0.08,0.6,0.05,0.0438,0.0402,4.43,0.2275,0.000173,6.1e+18,
178.0,3.6e+19,0.34,3.0,8.823529411764705,0.224,0.136,0.0152,0.0731,0.136,0.0526,0.024,0.0040999999999999995,0.0504,0.000409,2.65,,,6.3,6.3,1.0,0.0238,0.08,0.6,0.05,0.0438,0.063,4.22,0.29750000000000004,5.47e-05,1.43e+19,
208.0,3.6e+19,0.34,3.0,8.823529411764705,0.22,0.157,0.016800000000000002,0.0461,0.157,0.0649,0.0264,0.00276,0.0571,0.000492,3.09,,,9.1,9.1,1.0,0.0286,0.08,0.6,0.05,0.0438,0.0788,4.09,0.3575,2.69e-05,2.58e+19,
198.0,1.1e+19,0.34,3.0,8.823529411764705,0.0211,0.0144,0.00157,0.00515,0.0144,0.00583,0.0024700000000000004,0.000302,0.00529,4.34e-05,1.63,,,8.1,8.1,1.0,0.027,0.08,0.6,0.05,0.0438,0.233,4.13,0.33749999999999997,1.06e-05,2.08e+19,
166.0,6.1e+19,0.34,3.0,8.823529411764705,0.653,0.359,0.0407,0.253,0.359,0.135,0.06459999999999999,0.013800000000000002,0.134,0.00108,3.22,,,5.3,5.3,1.0,0.0218,0.08,0.6,0.05,0.0438,0.0339,4.29,0.2725,0.000128,1.1e+19,
181.0,6.1e+19,0.34,3.0,8.823529411764705,0.632,0.389,0.0434,0.2,0.389,0.152,0.0686,0.011300000000000001,0.144,0.0011899999999999999,3.5,,,6.5,6.5,1.0,0.0242,0.08,0.6,0.05,0.0438,0.0384,4.21,0.3025,8.62e-05,1.52e+19,
79.7,1.6e+19,0.34,3.0,8.823529411764705,0.06709999999999999,0.0124,0.00141,0.053200000000000004,0.0124,0.0034500000000000004,0.00231,0.00214,0.00421,3.05e-05,0.79,,,0.9,0.9,1.0,0.009,0.08,0.6,0.05,0.0438,0.0437,4.99,0.11249999999999999,0.00105,6.29e+17,
143.0,1.6e+19,0.34,3.0,8.823529411764705,0.0511,0.0222,0.00256,0.0264,0.0222,0.007809999999999999,0.00408,0.00135,0.008230000000000001,6.19e-05,1.42,,,3.7,3.7,1.0,0.0182,0.08,0.6,0.05,0.0438,0.101,4.43,0.2275,6.91e-05,5.96e+18,
183.0,1.6e+19,0.34,3.0,8.823529411764705,0.0448,0.028,0.00312,0.013699999999999999,0.028,0.011,0.00492,0.000776,0.0104,8.340000000000001e-05,1.81,,,6.7,6.7,1.0,0.0246,0.08,0.6,0.05,0.0438,0.144,4.2,0.3075,2.2e-05,1.55e+19,
174.0,8.1e+19,0.34,3.0,8.823529411764705,1.12,0.656,0.07379999999999999,0.392,0.656,0.251,0.117,0.0217,0.244,0.002,3.87,,,5.9,5.9,1.0,0.023,0.08,0.6,0.05,0.0438,0.0275,4.25,0.2875,0.000137,1.31e+19,
211.0,1.6e+19,0.34,3.0,8.823529411764705,0.0443,0.032100000000000004,0.00342,0.00878,0.032100000000000004,0.0134,0.00538,0.00053,0.011699999999999999,9.93e-05,2.1,,,9.5,9.5,1.0,0.0292,0.08,0.6,0.05,0.0438,0.178,4.07,0.365,1.12e-05,2.71e+19,
49.4,8.1e+19,0.34,3.0,8.823529411764705,1.06,0.183,0.0232,0.85,0.183,0.0441,0.0386,0.0296,0.0663,0.000452,1.1,,,0.3,0.3,1.0,0.0052,0.08,0.6,0.05,0.0438,0.00501,5.36,0.065,0.0411,1.22e+17,
133.0,8.1e+19,0.34,3.0,8.823529411764705,1.33,0.508,0.0587,0.765,0.508,0.173,0.09409999999999999,0.0378,0.187,0.00145,2.97,,,3.1,3.1,1.0,0.0167,0.08,0.6,0.05,0.0438,0.018600000000000002,4.5,0.20875,0.000472,4.68e+18,
204.0,1.6e+19,0.34,3.0,8.823529411764705,0.0442,0.031100000000000003,0.00335,0.00984,0.031,0.0127,0.00526,0.000584,0.011300000000000001,9.5e-05,2.02,,,8.7,8.7,1.0,0.028,0.08,0.6,0.05,0.0438,0.169,4.1,0.35,1.33e-05,2.35e+19,
196.0,8.1e+19,0.34,3.0,8.823529411764705,1.09,0.736,0.0804,0.275,0.736,0.297,0.127,0.016,0.271,0.00232,4.37,,,7.9,7.9,1.0,0.0267,0.08,0.6,0.05,0.0438,0.032799999999999996,4.14,0.33375,7.8e-05,2.1e+19,
192.0,1.6e+19,0.34,3.0,8.823529411764705,0.0444,0.0293,0.00322,0.0119,0.0293,0.011699999999999999,0.00507,0.000688,0.0108,8.82e-05,1.9,,,7.5,7.5,1.0,0.026,0.08,0.6,0.05,0.0438,0.154,4.16,0.32499999999999996,1.77e-05,1.85e+19,
118.0,8.1e+19,0.34,3.0,8.823529411764705,1.47,0.45,0.0519,0.968,0.45,0.146,0.0836,0.045399999999999996,0.162,0.00125,2.63,,,2.3,2.3,1.0,0.0144,0.08,0.6,0.05,0.0438,0.0156,4.62,0.18,0.000837,2.91e+18,
86.8,8.1e+19,0.34,3.0,8.823529411764705,1.67,0.331,0.0375,1.3,0.332,0.095,0.0613,0.053899999999999997,0.113,0.000865,1.94,,,1.1,1.1,1.0,0.00995,0.08,0.6,0.05,0.0438,0.0101,4.91,0.124375,0.00344,9.03e+17,
217.0,1.1e+19,0.34,3.0,8.823529411764705,0.0212,0.0157,0.00166,0.0038599999999999997,0.0157,0.00661,0.0026,0.000236,0.00567,4.85e-05,1.78,,,10.1,10.1,1.0,0.0301,0.08,0.6,0.05,0.0438,0.267,4.05,0.37625,6.92e-06,2.96e+19,
190.0,6.1e+19,0.34,3.0,8.823529411764705,0.626,0.408,0.044899999999999995,0.173,0.408,0.162,0.0709,0.009980000000000001,0.151,0.00126,3.67,,,7.3,7.3,1.0,0.0256,0.08,0.6,0.05,0.0438,0.0412,4.17,0.32,6.89e-05,1.83e+19,
155.0,6.1e+19,0.34,3.0,8.823529411764705,0.678,0.336,0.0386,0.303,0.336,0.123,0.0613,0.016,0.125,0.000992,3.01,,,4.5,4.5,1.0,0.0201,0.08,0.6,0.05,0.0438,0.030699999999999998,4.35,0.25125,0.000175,8.44e+18,
206.0,1.1e+19,0.34,3.0,8.823529411764705,0.0211,0.0149,0.00161,0.00456,0.0149,0.00615,0.00252,0.000271,0.00545,4.55e-05,1.69,,,8.9,8.9,1.0,0.0283,0.08,0.6,0.05,0.0438,0.247,4.1,0.35374999999999995,8.83e-06,2.42e+19,
171.0,1.6e+19,0.34,3.0,8.823529411764705,0.0458,0.0263,0.00297,0.0166,0.0263,0.01,0.0047,0.000914,0.009800000000000001,7.69e-05,1.7,,,5.7,5.7,1.0,0.0226,0.08,0.6,0.05,0.0438,0.131,4.26,0.2825,3.01e-05,1.19e+19,
200.0,3.6e+19,0.34,3.0,8.823529411764705,0.22,0.151,0.016399999999999998,0.052,0.151,0.0616,0.0258,0.0030600000000000002,0.0555,0.00047,2.97,,,8.3,8.3,1.0,0.0273,0.08,0.6,0.05,0.0438,0.07440000000000001,4.12,0.34125,3.22e-05,2.22e+19,
187.0,3.6e+19,0.34,3.0,8.823529411764705,0.221,0.142,0.0157,0.0633,0.142,0.056299999999999996,0.0248,0.00362,0.0526,0.000434,2.79,,,7.1,7.1,1.0,0.0253,0.08,0.6,0.05,0.0438,0.0677,4.18,0.31625,4.35e-05,1.73e+19,
185.0,4.1e+19,0.34,3.0,8.823529411764705,0.287,0.182,0.0202,0.0847,0.182,0.0716,0.0318,0.00483,0.0673,0.000555,2.94,,,6.9,6.9,1.0,0.0249,0.08,0.6,0.05,0.0438,0.0586,4.19,0.31124999999999997,5.21e-05,1.66e+19,
61.8,3.6e+19,0.34,3.0,8.823529411764705,0.276,0.0471,0.00561,0.223,0.0471,0.0121,0.00928,0.00827,0.016300000000000002,0.000115,0.919,,,0.5,0.5,1.0,0.00671,0.08,0.6,0.05,0.0438,0.0144,5.19,0.08387499999999999,0.00708,2.59e+17,
209.0,3.1e+19,0.34,3.0,8.823529411764705,0.164,0.118,0.0126,0.0334,0.118,0.0489,0.0198,0.002,0.0428,0.000369,2.89,,,9.3,9.3,1.0,0.0289,0.08,0.6,0.05,0.0438,0.0923,4.08,0.36124999999999996,2.23e-05,2.66e+19,
150.0,4.1e+19,0.34,3.0,8.823529411764705,0.318,0.148,0.017,0.153,0.148,0.053200000000000004,0.027100000000000003,0.00793,0.0551,0.000428,2.37,,,4.1,4.1,1.0,0.0192,0.08,0.6,0.05,0.0438,0.0428,4.39,0.23999999999999996,0.000142,7.2e+18,
104.0,4.1e+19,0.34,3.0,8.823529411764705,0.417,0.104,0.0119,0.301,0.104,0.032,0.0192,0.0134,0.0365,0.000276,1.65,,,1.7,1.7,1.0,0.0124,0.08,0.6,0.05,0.0438,0.0253,4.74,0.155,0.000771,1.76e+18,
183.0,5.6e+19,0.34,3.0,8.823529411764705,0.532,0.333,0.037,0.163,0.333,0.13,0.0585,0.00922,0.123,0.00102,3.39,,,6.7,6.7,1.0,0.0246,0.08,0.6,0.05,0.0438,0.0425,4.2,0.3075,7.48e-05,1.59e+19,
211.0,5.6e+19,0.34,3.0,8.823529411764705,0.527,0.382,0.0407,0.104,0.382,0.159,0.0639,0.0063,0.139,0.00122,3.92,,,9.5,9.5,1.0,0.0292,0.08,0.6,0.05,0.0438,0.0525,4.07,0.365,3.81e-05,2.79e+19,
181.0,1.01e+20,0.34,3.0,8.823529411764705,1.71,1.05,0.118,0.54,1.05,0.411,0.186,0.0305,0.391,0.00327,4.5,,,6.5,6.5,1.0,0.0242,0.08,0.6,0.05,0.0438,0.0235,4.21,0.3025,0.000141,1.54e+19,
166.0,1.01e+20,0.34,3.0,8.823529411764705,1.77,0.972,0.11,0.686,0.972,0.365,0.175,0.0373,0.362,0.0029500000000000004,4.14,,,5.3,5.3,1.0,0.0218,0.08,0.6,0.05,0.0438,0.0208,4.29,0.2725,0.000209,1.11e+19,
198.0,5.1e+19,0.34,3.0,8.823529411764705,0.437,0.298,0.0325,0.107,0.298,0.121,0.0511,0.00626,0.109,0.000931,3.5,,,8.1,8.1,1.0,0.027,0.08,0.6,0.05,0.0438,0.0522,4.13,0.33749999999999997,4.73e-05,2.16e+19,
166.0,2.1e+19,0.34,3.0,8.823529411764705,0.0795,0.0437,0.00496,0.030899999999999997,0.0437,0.016399999999999998,0.00787,0.0016799999999999999,0.016300000000000002,0.000128,1.89,,,5.3,5.3,1.0,0.0218,0.08,0.6,0.05,0.0438,0.096,4.29,0.2725,4.51e-05,1.07e+19,
181.0,2.1e+19,0.34,3.0,8.823529411764705,0.077,0.0474,0.00529,0.024300000000000002,0.0474,0.0185,0.00835,0.0013700000000000001,0.0176,0.000141,2.05,,,6.5,6.5,1.0,0.0242,0.08,0.6,0.05,0.0438,0.109,4.21,0.3025,3.04e-05,1.48e+19,
79.7,5.6e+19,0.34,3.0,8.823529411764705,0.792,0.147,0.0167,0.629,0.147,0.040799999999999996,0.0273,0.0253,0.0497,0.000374,1.48,,,0.9,0.9,1.0,0.009,0.08,0.6,0.05,0.0438,0.0129,4.99,0.11249999999999999,0.00353,6.52e+17,
143.0,5.6e+19,0.34,3.0,8.823529411764705,0.607,0.263,0.0304,0.313,0.263,0.0927,0.0485,0.016,0.09759999999999999,0.000758,2.66,,,3.7,3.7,1.0,0.0182,0.08,0.6,0.05,0.0438,0.0297,4.43,0.2275,0.000234,6.15e+18,
178.0,7.6e+19,0.34,3.0,8.823529411764705,0.98,0.594,0.0664,0.32,0.594,0.23,0.105,0.018,0.22,0.00182,3.85,,,6.3,6.3,1.0,0.0238,0.08,0.6,0.05,0.0438,0.0304,4.22,0.29750000000000004,0.000113,1.46e+19,
109.0,9.6e+19,0.34,3.0,8.823529411764705,2.17,0.582,0.06670000000000001,1.52,0.582,0.183,0.108,0.0691,0.207,0.0016,2.65,,,1.9,1.9,1.0,0.0131,0.08,0.6,0.05,0.0438,0.011800000000000001,4.7,0.16375,0.00143,2.15e+18,
208.0,7.6e+19,0.34,3.0,8.823529411764705,0.962,0.687,0.0735,0.202,0.686,0.284,0.116,0.0121,0.25,0.00219,4.48,,,9.1,9.1,1.0,0.0286,0.08,0.6,0.05,0.0438,0.038,4.09,0.3575,5.58e-05,2.63e+19,
194.0,6e+18,0.34,3.0,8.823529411764705,0.00638,0.00426,0.000467,0.00166,0.00426,0.00171,0.000735,9.63e-05,0.00157,1.26e-05,1.18,,,7.7,7.7,1.0,0.0263,0.08,0.6,0.05,0.0438,0.409,4.15,0.32875,6.46e-06,1.89e+19,
133.0,9.6e+19,0.34,3.0,8.823529411764705,1.86,0.71,0.08209999999999999,1.07,0.71,0.243,0.132,0.052899999999999996,0.261,0.00204,3.24,,,3.1,3.1,1.0,0.0167,0.08,0.6,0.05,0.0438,0.0158,4.5,0.20875,0.000557,4.7e+18,
152.0,9.6e+19,0.34,3.0,8.823529411764705,1.68,0.809,0.09290000000000001,0.779,0.809,0.293,0.148,0.040799999999999996,0.301,0.0024,3.7,,,4.3,4.3,1.0,0.0197,0.08,0.6,0.05,0.0438,0.0192,4.37,0.24624999999999997,0.000297,7.94e+18,
202.0,7.1e+19,0.34,3.0,8.823529411764705,0.84,0.584,0.0632,0.193,0.584,0.239,0.0995,0.0114,0.214,0.00185,4.21,,,8.5,8.5,1.0,0.0277,0.08,0.6,0.05,0.0438,0.0389,4.11,0.34625,5.96e-05,2.35e+19,
93.1,7.6e+19,0.34,3.0,8.823529411764705,1.47,0.314,0.0356,1.12,0.314,0.0923,0.0579,0.0476,0.108,0.000828,2.01,,,1.3,1.3,1.0,0.0108,0.08,0.6,0.05,0.0438,0.0119,4.85,0.135,0.00235,1.17e+18,
